"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC107952866",71.3882249698704,-1.93888445671447,0.664067596929758,-2.91970947788852,0.00350357837662112,0.0294335800506202
"LOC121206313",905.807647442355,1.19499716321918,0.409278642848635,2.91976428308557,0.00350296233333684,0.0294335800506202
"LOC107912555",837.473010970151,1.73910759869316,0.595750133582572,2.91918960762116,0.00350942693506094,0.0294771837284434
"LOC107954513",1079.83088806703,-1.00211197769862,0.343303077094233,-2.91902999000372,0.003511224420501,0.029487607684816
"LOC107942303",860.51701752425,1.73305481566687,0.59372803243527,2.91893715807635,0.00351227020437499,0.0294917164744477
"LOC107907067",10.2502154294789,6.93299618372058,2.37555123773526,2.91847890863856,0.00351743669716422,0.02951672820979
"LOC107937805",544.178052594542,1.44967893161195,0.496708354127468,2.91857167201968,0.00351639028672622,0.02951672820979
"LOC121204975",470.712032737357,-1.32672529498339,0.454584806658538,-2.91854297713026,0.00351671394703503,0.02951672820979
"LOC121219297",191.083852651184,1.21240845930922,0.415425288147133,2.91847534057632,0.00351747695208378,0.02951672820979
"LOC107892244",61.2677117798936,2.49564299447558,0.855190481944751,2.91823055467168,0.00352023963056283,0.0295352340884715
"LOC107901028",120.218957241931,-1.2514640041675,0.428855439247825,-2.918148843728,0.00352116226796544,0.0295382983859466
"LOC107935277",53.7491189503994,2.15582042248851,0.738871928867679,2.91771867120774,0.00352602318124045,0.029564675403368
"LOC107954472",205.483833298089,0.895642265264071,0.306971421123408,2.91767312405283,0.00352653821755528,0.029564675403368
"LOC107962086",89.7833910960222,-2.14109514334293,0.733817297125834,-2.91774962477585,0.00352567320476957,0.029564675403368
"LOC121217742",1051.95725054133,-0.748195954834924,0.256434204998998,-2.91769171292047,0.00352632801082713,0.029564675403368
"LOC107897159",113.261427232862,-1.81985565570788,0.623803472050407,-2.9173541624033,0.00353014687796073,0.0295902472883415
"LOC107899165",235.218441481918,-1.66638009553583,0.571242668407814,-2.91711419278328,0.00353286405468977,0.0295989773891099
"LOC107920204",314.911852366679,-1.39013017796363,0.476535889107785,-2.91715736366964,0.00353237509028552,0.0295989773891099
"LOC121222314",83.7850653849317,-2.61025226044504,0.894778828330499,-2.91720386960353,0.00353184842118062,0.0295989773891099
"LOC107925024",60.8675741294829,1.89915390166667,0.651106972044814,2.91680781070788,0.00353633598550239,0.0296233823180118
"LOC107890906",929.679859976358,0.775386694537374,0.265869078719066,2.91642299387773,0.00354070113940267,0.029646267051434
"LOC107909054",546.408250554124,1.47972372258659,0.50739407620222,2.91632045384159,0.00354186512497413,0.029646267051434
"LOC107911580",1225.37154054733,0.778355201400537,0.266895028845857,2.91633457830371,0.0035417047701466,0.029646267051434
"LOC107913504",16.3052054245526,-2.94536380841306,1.00995244625834,-2.91633910024675,0.00354165343398414,0.029646267051434
"LOC121226999",773.691308152608,1.43169082211196,0.490917924824843,2.91635475038476,0.00354147576823568,0.029646267051434
"LOC107896788",643.913964623389,2.15057396990346,0.737451717087948,2.91622342191521,0.00354296690569139,0.0296508057906504
"LOC107935089",707.131925354699,-1.46112639649888,0.501060698474658,-2.91606665808529,0.00354474759067517,0.0296610238946879
"LOC107906513",430.717420916764,1.18245207772653,0.405545907347585,2.9157046250576,0.00354886304648285,0.029690772112286
"LOC107920296",707.432462368897,1.21730244566053,0.417613333107154,2.91490321107201,0.0035579886864481,0.0297577235593841
"LOC107944974",11.2337619415769,3.82588924544198,1.31251408544249,2.91493195225571,0.00355766104405827,0.0297577235593841
"LOC107937113",1173.54749818523,-1.07583356494638,0.369088942677323,-2.91483553298137,0.00355876030837887,0.0297594802369596
"LOC107958305",8.7737245841925,-3.84342569444805,1.31863154968618,-2.91470782370008,0.00356021678191079,0.0297622665573461
"LOC121213884",772.558734947651,1.0980982082422,0.37673951644863,2.91474124772873,0.00355983554178454,0.0297622665573461
"LOC107916783",616.391465424497,0.869060965638832,0.298184629394836,2.91450624870432,0.00356251676799333,0.0297725509885753
"LOC107927964",116.68098399356,1.21846349946962,0.418069261306429,2.9145015246087,0.00356257068649147,0.0297725509885753
"LOC107928555",482.18443849237,1.20840478575017,0.414639915597468,2.9143474622045,0.00356432948574391,0.0297825525242102
"LOC107891251",15.5191989902776,4.63251700784793,1.58978703467515,2.91392300151355,0.0035691792787722,0.0298136740764023
"LOC107919891",131.521802735028,2.26943959313457,0.778822198428096,2.91393799215662,0.00356900789682633,0.0298136740764023
"LOC107955046",580.706955069077,1.43075838189606,0.491084658244879,2.91346585130464,0.00357440928845218,0.0298526551636971
"LOC107923621",131.862227802008,-1.64082070358624,0.563196048162416,-2.91340947604281,0.00357505473013338,0.029853340727896
"LOC107933457",80.3199765388581,1.8593434245043,0.638274581767344,2.91307765907878,0.00357885585919263,0.0298803733559691
"LOC107931733",16.1957258316473,-2.23616243860078,0.767683871838648,-2.91286885218135,0.00358124973075538,0.029888643007001
"LOC107936907",318.972747727319,1.56112854007685,0.535938508452471,2.91288742170184,0.00358103678106147,0.029888643007001
"LOC107951927",450.931497809415,0.931669225105879,0.319848686408361,2.91284368107858,0.00358153840380541,0.029888643007001
"LOC107906682",117.993998844719,-2.06978099321009,0.71061538300794,-2.91265998837371,0.00358364571182269,0.0299015200064412
"LOC107929554",10.8743760139645,3.41235892626282,1.17162189142437,2.91250867813192,0.00358538237787921,0.0299113008451787
"LOC107899476",73.7460087112743,-1.89718099806111,0.651422655056017,-2.91236570195423,0.00358702409297842,0.0299158001878444
"LOC107952977",38.861230600029,-1.62410943677613,0.557660300356115,-2.91236337917365,0.00358705076980608,0.0299158001878444
"LOC121215950",180.274549700904,-1.04054858859737,0.357296867076011,-2.91228019185516,0.00358800628412712,0.0299190604261942
"LOC107926751",277.497528120483,1.09466978331102,0.375894141427856,2.91217569700037,0.00358920687122369,0.0299243628885912
"LOC121220172",2920.84326680467,0.791667148244417,0.271852926103692,2.91211560453263,0.00358989746535487,0.02992541237755
"LOC107936270",160.476383875548,-1.06778903869484,0.366742818561531,-2.91154723324376,0.00359643527717084,0.02997519632083
"LOC107919478",14549.786094931,0.871180607111698,0.299232155889717,2.91138699489494,0.00359828040888374,0.0299764306598911
"LOC121209716",53.9232923540858,-1.56205178544135,0.536517445138595,-2.9114650410628,0.00359738160600214,0.0299764306598911
"LOC121219410",15.4088522734174,3.34696959589541,1.14961060972484,2.91139414301032,0.00359819808056486,0.0299764306598911
"LOC107898798",151.403886119156,-1.0885690205767,0.373935632696109,-2.91111337191382,0.00360143314609994,0.0299979794527079
"LOC107894209",355.819227867936,-0.836090631947351,0.287236919309933,-2.9108048991613,0.00360499044190037,0.03002289069577
"LOC107928861",70.8500159862087,-2.98571767880836,1.02585137616067,-2.91047782182897,0.00360876577549855,0.030049609675553
"LOC121204804",428.315412837467,1.68744040634015,0.579885120889842,2.90995637851641,0.00361479204109429,0.0300950604621632
"LOC107912244",18.8311978958128,-4.01823088752703,1.38102190405233,-2.90960691914903,0.00361883582700201,0.0301239943676548
"LOC107888971",752.660312195443,-1.39414023286235,0.4792605181266,-2.90894029475234,0.00362656111489201,0.0301835600126209
"LOC107897359",1233.1354792374,-1.06012400122333,0.36451634848856,-2.90830303117833,0.00363396016870117,0.0302316314685686
"LOC107905342",213.199621635224,1.11806876374481,0.384434164656677,2.90834911809494,0.00363342460879459,0.0302316314685686
"LOC107909540",315.42444813468,0.911584919790304,0.313450835983722,2.908222965587,0.00363489075357476,0.0302316314685686
"LOC107930112",405.557357385754,-0.92982061774206,0.319724052200627,-2.90819727618927,0.00363518938175043,0.0302316314685686
"LOC121206043",32.1822490663045,-1.55535262923882,0.534803970315172,-2.90826679600419,0.00363438129537058,0.0302316314685686
"LOC107910174",63.9164227638637,-2.39060657931745,0.822115998453383,-2.90787015921696,0.00363899392692049,0.0302585228582097
"LOC107913395",1875.79287606337,0.797397383576015,0.274251179444434,2.90754404481084,0.00364279041573598,0.030275839038689
"LOC107930038",23.8635874025896,5.71978530339125,1.96721675804624,2.90755214441743,0.00364269607987008,0.030275839038689
"LOC107958062",16.0987333766351,2.82534928737229,0.971721602338245,2.90757072866722,0.00364247963808731,0.030275839038689
"LOC107899725",154.994920169312,-1.06479738118416,0.366234535796752,-2.90741936411778,0.00364424284823284,0.0302798609401039
"LOC107912642",46.3652618781579,3.48824552462695,1.19980019011923,2.90735536913051,0.0036449885442505,0.0302798609401039
"LOC107954786",33.4153100047137,-3.75774605480953,1.29248726893663,-2.9073756818519,0.00364475183700276,0.0302798609401039
"LOC107905801",39.1141047181665,1.6189255017102,0.556880818026892,2.90713102212118,0.00364760382424884,0.0302825978152271
"LOC107908568",42.416656235874,-1.62033206667587,0.557360309376031,-2.90715366598286,0.00364733978059891,0.0302825978152271
"LOC107944630",174.306944234784,0.921025076648641,0.316801727512739,2.90726027247312,0.00364609690607152,0.0302825978152271
"LOC107963264",407.86530106924,1.05665257476005,0.363463345784765,2.90717781315362,0.00364705822643849,0.0302825978152271
"LOC107891851",1011.17114985551,0.747616007379983,0.257232549057473,2.90638183277865,0.0036563497162333,0.0303504517798614
"LOC107949219",300.174781558366,0.78584880670297,0.270403311455206,2.90620999600129,0.00365835839212157,0.0303623692897896
"LOC107916902",13.626520359262,-3.64968563646089,1.25585231515484,-2.90614238029327,0.00365914905701819,0.0303641758267315
"LOC107927046",8.18557163994843,-4.41316995231449,1.51885216181908,-2.9055954642939,0.00366555013792592,0.0304125305947973
"LOC107920661",138.391948269991,7.26352406699617,2.50009245225441,2.90530218610373,0.00366898684528229,0.0304362791022541
"LOC107929348",25.029412223925,2.15492094076156,0.741792044805678,2.90502028951534,0.00367229294135474,0.0304589368521319
"LOC121202917",101.199080152129,1.27035733821989,0.437315554835851,2.9048985890674,0.00367372108672782,0.0304660137445822
"LOC107930964",218.736266504077,1.22457684972395,0.421585511854757,2.90469386468346,0.00367612465089758,0.0304811762635526
"LOC107887080",109.953398322542,-1.51664203407974,0.522211823208257,-2.90426598302986,0.00368115280800688,0.0305143104162153
"LOC107891281",534.336494192879,1.63740981510492,0.56379669020194,2.90425581341819,0.0036812723899997,0.0305143104162153
"LOC107950473",695.13314320708,1.3158285494299,0.453103704090179,2.90403397180797,0.00368388185062695,0.0305311646900881
"LOC107935914",53419.3122506174,-0.900296522183428,0.310021432194644,-2.90398155963032,0.00368449860592009,0.0305315011923248
"LOC107900615",259.540536319035,0.880681563871302,0.303281303771019,2.90384389977507,0.00368611895224599,0.0305401525199217
"LOC107908213",68.7155823526262,2.06785737161206,0.712254367989047,2.90325684832284,0.00369303620600746,0.0305863669394462
"LOC107914274",32.9417549546818,-1.93999975883794,0.668233913322564,-2.90317465210941,0.00369400566901524,0.0305863669394462
"LOC107927785",89.332861008296,-1.51854054923744,0.523052485622995,-2.90322786140428,0.00369337806573008,0.0305863669394462
"LOC121209487",693.490498686759,1.21780906920103,0.41947087675431,2.90320290796808,0.00369367237927486,0.0305863669394462
"LOC107945407",335.432196976138,-1.38073009720187,0.475691496181044,-2.90257469029124,0.00370108892790662,0.0306402287873188
"LOC107959550",739.766206861518,1.20714118013778,0.415941298693369,2.90219120806198,0.00370562285550085,0.0306729719398159
"LOC107892257",42.9328619317951,-1.56210411880874,0.53827922861808,-2.90203306343274,0.00370749407661532,0.0306836679850069
"LOC107917205",9.62113199242494,6.84161690273628,2.35784726127041,2.90163702081788,0.00371218395761407,0.0307176846161594
"LOC121224104",2295.7694133949,-1.28572170586187,0.443112471506054,-2.90156966580505,0.00371298210260712,0.0307194922063008
"LOC107909405",53.438917027066,-1.35360691163804,0.466539556412656,-2.90137651359357,0.00371527178737541,0.0307336376142051
"LOC107917627",8.2888420892617,-5.36828776106639,1.85032585039614,-2.90126615261689,0.00371658061593972,0.030739665990304
"LOC107897348",718.377470058177,1.32980467612802,0.458383818966969,2.90107246613747,0.00371887865860246,0.0307538729520383
"LOC107958150",391.788154241077,-1.2592674161526,0.434141568800517,-2.90059166559841,0.00372458882340869,0.0307962881775742
"LOC107924994",13.8280434622238,-2.86013617165691,0.98636587694347,-2.89967063795824,0.00373554955036423,0.0308820970004526
"LOC107897795",133.5877116854,1.69938456523514,0.586326585424507,2.8983583679815,0.00375121692274653,0.0309971132340846
"LOC107935422",147.256199154025,-1.46119737643118,0.504141253473296,-2.8983888272666,0.00375085258910403,0.0309971132340846
"LOC121214780",24.9154841144083,2.63123413542359,0.907824262908931,2.89839591529792,0.00375076781141654,0.0309971132340846
"LOC107947228",921.244319031586,0.813040285189758,0.28055685679321,2.89795193203575,0.00375608151744777,0.0310324714332074
"LOC107924150",547.548878220061,1.06989043161286,0.369195766016739,2.89789464043949,0.00375676769621795,0.0310333022226004
"LOC107954637",35.0391402001841,-2.16520261543226,0.747192458403467,-2.89778435405875,0.00375808891181424,0.0310393777454583
"LOC107951782",22.654429813629,2.40662525606247,0.830520485036683,2.89773136174501,0.00375872390261069,0.0310397844860754
"LOC107904426",1428.39552498089,0.969979847442071,0.334746667318737,2.89765348587767,0.00375965724242489,0.0310426545014927
"LOC107924406",436.306711773875,-1.69431333884844,0.584739310431032,-2.89755333466379,0.00376085786120203,0.0310477301418941
"LOC107899393",37.3529870058099,-1.53808183403547,0.53088954534915,-2.89717860807359,0.00376535319790779,0.0310709785951711
"LOC107945755",51.1723523399016,-1.54289909855782,0.532571467188636,-2.89707427756608,0.00376660564793514,0.0310709785951711
"LOC107945869",872.427265552851,-1.47199166419273,0.508080139341834,-2.89716434517505,0.00376552439651058,0.0310709785951711
"LOC107952940",121.909640489474,1.35533846008119,0.467811687165937,2.89718811492719,0.00376523909038554,0.0310709785951711
"LOC107962017",2236.82966868066,2.29363244448214,0.791693716387742,2.89712094084475,0.00376604542534905,0.0310709785951711
"LOC107921388",9.30069411354384,-4.16067632673353,1.43618941289953,-2.89702478612032,0.00376719990724558,0.0310710439664992
"LOC121229561",100.522649047688,1.74195837450503,0.601312928672112,2.89692486464879,0.00376839995538692,0.0310761049542271
"LOC107951838",488.208620221186,1.12451069771442,0.388186524589625,2.8968308441495,0.00376952945061768,0.0310765460526092
"LOC107959823",14.2440476067841,-3.71874689477909,1.28373296366981,-2.89682278170087,0.00376962632144799,0.0310765460526092
"LOC107891625",70.7156890971722,-1.50754914972546,0.520475957033878,-2.89648182466829,0.00377372501331334,0.0311054963299892
"LOC107952085",1864.9652680622,1.25548822299987,0.433471607517261,2.89635630391288,0.0037752349354447,0.0311131025970584
"LOC121209465",118.452140005392,-1.06070284773938,0.366232880390347,-2.89625236982774,0.0037764856013657,0.0311185702048781
"LOC107903472",187.124970947225,-1.88762842553814,0.651827191897564,-2.89590316114763,0.00378069047883545,0.0311446080030303
"LOC107941430",211.711496513653,-1.61858212567003,0.558923447430643,-2.89589233214425,0.00378082094058526,0.0311446080030303
"LOC107896789",1522.84046634957,-1.10058736704197,0.380064285545317,-2.89579265639981,0.00378202197012231,0.0311496593473301
"LOC107923195",163.205057379495,1.95324625715906,0.674539084842487,2.89567543386336,0.00378343487102789,0.0311564538749822
"LOC107944462",1063.6894778326,-1.51291952150038,0.522494353198133,-2.89557104730407,0.0037846934617239,0.0311619757494831
"LOC107954140",142.391637089599,-1.26455378261881,0.436747404424181,-2.89538934818865,0.00378688511893878,0.0311751772910989
"LOC107940736",74.7118013489591,-1.79551375889908,0.620182119010584,-2.89513951444388,0.00378990050020499,0.0311951549094226
"LOC107899269",763.74139587596,0.988333052410713,0.341410475815937,2.89485274301761,0.00379336439235001,0.0312188174995204
"LOC107920586",135.094503476154,-1.20677307737161,0.416948708169289,-2.89429623770807,0.00380009459136188,0.0312693497803492
"LOC107945867",342.183219334464,0.946895184149329,0.327196504237374,2.89396485563421,0.00380410737382542,0.0312975093857719
"LOC107940614",1777.85130464588,1.97668215135966,0.683056806206139,2.89387666355105,0.00380517596077435,0.031301441247028
"LOC107890871",9.57720075562867,3.54889768540753,1.22650233940761,2.89351073486057,0.00380961268162196,0.0313308299682579
"LOC107933919",139.117949157998,2.61864788137632,0.90501535154557,2.89348448830645,0.00380993108989006,0.0313308299682579
"LOC107913415",25.4217747158338,-2.56223623494663,0.885671930381125,-2.89298570616779,0.00381598662933804,0.0313655331358722
"LOC107943625",12.081010387146,-4.15248420550951,1.43534263387091,-2.89302645063282,0.00381549163721723,0.0313655331358722
"LOC107953808",205.021178356097,-1.11199835684512,0.384383229510996,-2.89294191700242,0.00381651867565112,0.0313655331358722
"LOC107959907",59.3635979445831,-1.42858183389304,0.49381326497532,-2.89295961696054,0.00381630360982917,0.0313655331358722
"LOC107922903",1060.37061569379,1.44135624802167,0.498265482117967,2.89274754071849,0.00381888119656933,0.0313800825505663
"LOC107897051",86.1798020022764,-1.40045433448196,0.484161937331353,-2.89253290376586,0.00382149151689066,0.0313966633276078
"LOC107954833",273.770839944474,-0.836245532193506,0.289135519365722,-2.89222691846364,0.00382521557874832,0.0314223878389445
"LOC107937051",11.7665993381222,7.13199451721209,2.46605258127046,2.89206911944182,0.0038271373951527,0.0314333020526863
"LOC107899030",384.319418427007,1.78507657877817,0.617335864857336,2.89158087257849,0.00383308925626209,0.0314773075883838
"LOC107888580",771.290402707987,-1.40255996093744,0.485065374389126,-2.89148645727139,0.00383424117427896,0.0314818884889046
"LOC121209531",72.852459911,-1.7936623679287,0.62034836812831,-2.89137919930453,0.00383555016132234,0.0314877574204173
"LOC107899024",583.100017932921,-0.864576147372309,0.299039274742882,-2.89117925434939,0.00383799139368935,0.0315029182054501
"LOC107906093",695.905666570774,1.37459394064254,0.475483244214258,2.8909408635715,0.00384090387611166,0.0315219418000479
"LOC107950481",41.548535583782,-1.70340081390756,0.58923632756242,-2.89086183968709,0.00384186977461234,0.031524986543242
"LOC107915954",18.3671737375435,5.22320528647051,1.80692826585851,2.89065447984946,0.00384440535591515,0.0315409085958593
"LOC107902545",1031.64288629393,1.9130772693423,0.661887731908391,2.8903349875158,0.00384831506142748,0.0315667345408577
"LOC107918891",209.782685347648,11.2923904185627,3.90699608328192,2.8902999076152,0.00384874456273554,0.0315667345408577
"LOC107962521",9.17232465627132,6.7743851221374,2.34402558337893,2.8900644985163,0.00385162792460131,0.0315854947354492
"LOC107893302",40.8835229544387,2.25548212403409,0.780483859853122,2.88985107835356,0.00385424365526131,0.031597839842951
"LOC107932684",8.44765843963963,-4.60070086081812,1.59202374535772,-2.88984437212924,0.00385432587456287,0.031597839842951
"LOC107905997",27.3884676915354,3.3857194129286,1.17197372583159,2.88890385364758,0.00386587256479049,0.0316875976726029
"LOC107950715",469.844310100001,-1.02848482610435,0.356038308332757,-2.88869147514071,0.0038684842685264,0.0317041011997759
"LOC107922862",51.0956021976139,-1.38698888873371,0.480199226032805,-2.88836135824792,0.00387254703062864,0.0317324899098613
"LOC121203633",146.434309993793,-0.926495362623382,0.320891348975432,-2.88725565703647,0.0038861831897853,0.0318393042042521
"LOC107936818",8.583316211006,-4.62657265292505,1.60274728322123,-2.88665137751879,0.00389365393923461,0.0318955803907746
"LOC107942365",56.4230684871339,-1.26364683625087,0.437858747460485,-2.88596914776701,0.0039021040690494,0.031959860715157
"LOC107888446",726.736508319815,1.04015448394501,0.36045306793607,2.8856863111219,0.00390561217871297,0.0319737680479465
"LOC107933728",906.159987852086,0.81040102915409,0.280834285338715,2.88569121172887,0.00390555137060209,0.0319737680479465
"LOC107955068",407.862038030462,1.25525244907367,0.434988042122438,2.88571714051935,0.00390522965318194,0.0319737680479465
"LOC121202921",1111.21201014397,2.47149340178006,0.856624205243226,2.88515475823884,0.00391221294398885,0.0320228588705371
"LOC107956207",11.2140303644222,7.06245124461312,2.44798994688731,2.88500010124357,0.00391413535954586,0.032033646482325
"LOC107890697",673.086264347408,1.03084093292937,0.357351824168748,2.88466677154161,0.00391828162815534,0.0320626281715886
"LOC107893447",286.540006594063,-1.1963171542853,0.414739183022389,-2.88450477615162,0.00392029811939298,0.03206922475191
"LOC121212632",16.9821081713406,-3.48286644586796,1.20743389862438,-2.8845193511926,0.00392011665316804,0.03206922475191
"LOC107905441",2192.76283814505,-2.01334663493237,0.698002506534369,-2.8844404082856,0.00392109962133388,0.0320708305500424
"LOC107888418",46.8832768955749,-1.78095864773554,0.617473696090205,-2.8842664214078,0.00392326683263665,0.0320836043202286
"LOC107892599",26.3336052994085,-2.71209389804245,0.940357100779036,-2.88411061690886,0.00392520848424839,0.0320945298560856
"LOC107914654",141.592166774607,-1.4434460504776,0.500503898645454,-2.88398562805223,0.00392676673900947,0.0321023176540558
"LOC107905152",832.411671511768,1.01416247979504,0.351660542821076,2.88392457015299,0.00392752816121112,0.0321035897453184
"LOC107954200",72.5735400559555,2.54242181137865,0.881639081703279,2.88374445296462,0.00392977509291365,0.032115667316975
"LOC121220977",110.859810728912,-1.29080740478111,0.447620552607618,-2.88370897462483,0.00393021781685127,0.032115667316975
"LOC107916331",33.880032322037,4.04866285240709,1.40404448736479,2.88357163098578,0.00393193211551513,0.0321243699520125
"LOC107922784",84.3370270345642,-1.38877559145653,0.481628064730481,-2.88350221500005,0.00393279881172031,0.0321243699520125
"LOC107926816",873.468581254457,2.8892132191533,1.00198900090056,2.88347797885661,0.00393310145396771,0.0321243699520125
"LOC107900576",1467.41006795092,2.52947717645276,0.877306519013808,2.88323079976219,0.00393618924374123,0.0321446355993736
"LOC107915069",67.2957781429379,-1.31524601478452,0.456230520609493,-2.88285407347899,0.00394089958674239,0.0321781434361561
"LOC107928702",408.030953178883,-0.790245171600787,0.274131234989032,-2.88272575590448,0.00394250515548137,0.0321862938221027
"LOC107920014",990.991208951928,1.41897561002181,0.492352782844111,2.88203024226855,0.00395121808389307,0.0322524566700033
"LOC107913093",279.339399784974,0.783282004267651,0.271799923927643,2.88183305185977,0.00395369153269792,0.0322676762206574
"LOC107934523",432.401317911506,0.755294427769492,0.262092960447254,2.88178067232559,0.00395434878927984,0.0322680706870215
"LOC107939625",78.876225824504,-2.07574217266377,0.720477245083809,-2.88106555318387,0.00396333200922174,0.03233639566323
"LOC107921491",52.2997844109511,-2.2203521080452,0.77081238310415,-2.88053507794412,0.00397000772737773,0.0323858758450124
"LOC107942777",60.4741304831439,2.4385963822882,0.84661002911994,2.88042463284205,0.0039713988974005,0.0323872530580251
"LOC107960357",201.063714986131,1.17323217887817,0.407309155309001,2.88044637245659,0.00397112502953833,0.0323872530580251
"LOC107888906",67.5635743035657,1.24397134902821,0.431972528823469,2.87974643298805,0.00397995123340998,0.032452004271559
"LOC107909334",82.0406881772624,-1.57541873405581,0.547080736266007,-2.87968233867733,0.00398076034922033,0.0324536080655206
"LOC107930665",460.230757242479,2.6892344642366,0.933926643376305,2.8794921777952,0.00398316178723661,0.0324631973899173
"LOC107938458",81.9403679721932,2.22904453218072,0.774104537372589,2.87951358578311,0.00398289137174811,0.0324631973899173
"LOC107913138",841.024319996349,1.21984643748881,0.423670563629083,2.87923340021509,0.00398643186106142,0.0324848527112666
"LOC121217626",99.9624736156299,1.00272547503881,0.348307224201827,2.87885351024984,0.00399123680189238,0.0325190068582228
"LOC107902146",1161.06094178625,2.10944813242606,0.732756953541563,2.8787828245514,0.00399213143184729,0.0325212957473407
"LOC107935560",278.508345179099,-0.830900138307641,0.288639062664571,-2.87868222213995,0.00399340501512745,0.0325266705443643
"LOC107886721",11.118290005619,7.04530616821487,2.44750186085868,2.87857030096112,0.00399482232261676,0.0325332141570781
"LOC107899145",237.2862929744,1.56801838064015,0.544739383416044,2.8784744198357,0.00399603687100142,0.0325350362050399
"LOC107905986",26.4757868802677,4.10801392898527,1.42715898743679,2.87845570475883,0.00399627397831002,0.0325350362050399
"LOC107898859",2638.89560414853,1.23148849590452,0.427837266297746,2.87840399355835,0.00399692919049565,0.0325353719912051
"LOC107962913",592.185608511459,1.68971734497401,0.587106583627038,2.87804189579214,0.00400151992151695,0.0325677382400593
"LOC107932626",90.3221459156388,-1.36572131624535,0.474586705053449,-2.87770664812773,0.00400577451013041,0.0325973591586043
"LOC107886690",143.37673555677,1.14143509980897,0.396670298458603,2.87754113238224,0.00400787656496297,0.0325994466508853
"LOC107930120",190.608244404966,1.34546450592153,0.467569027189765,2.877574064322,0.00400745824857261,0.0325994466508853
"LOC107938008",321.020431322246,3.0451339602594,1.05820680935161,2.87763595296201,0.00400667221832412,0.0325994466508853
"LOC121216160",134.567144095774,1.30575145439864,0.45380032525378,2.87737002759621,0.00401005065347436,0.03261212465146
"LOC107952187",9.1931451087837,6.77706349929531,2.35568945167501,2.8768917288637,0.0040161336849652,0.0326565837400147
"LOC107960840",4847.63745707856,-0.641882634904062,0.223121617047178,-2.87682853592952,0.00401693800264133,0.0326581127088017
"LOC107921175",124.911608915567,1.25319504415088,0.435703831752144,2.87625435633941,0.00402425284602366,0.0327125643222098
"LOC107931670",404.468671286055,1.13068270912349,0.39311828135882,2.87618959162944,0.00402507868380341,0.0327142591429617
"LOC107932525",25.2608428538063,-2.12486010813216,0.738855878936782,-2.87587900253273,0.00402904125395819,0.0327283095448313
"LOC107935558",207.639658258309,2.25792230766573,0.785098253193842,2.87597418346089,0.00402782653668439,0.0327283095448313
"LOC107938872",190.340515005558,-1.45602867788069,0.50629322752391,-2.87586046726633,0.00402927784326841,0.0327283095448313
"LOC107949423",1968.51759337884,1.02333940525098,0.355830887024982,2.87591505562341,0.00402858109837391,0.0327283095448313
"LOC107958984",311.768714712079,-1.54839325540323,0.538463393210562,-2.87557756929586,0.00403289039740703,0.0327526326343898
"LOC107892305",786.052222678964,0.984763371270189,0.342525180701082,2.875010150362,0.00404014509531264,0.0328065229682512
"LOC107945714",192.9418619121,1.23378852809974,0.429167657825694,2.87484041633176,0.00404231751942726,0.0328191343633353
"LOC107946014",1556.81500920665,0.621887824994971,0.216325348256834,2.87478018644689,0.00404308865596411,0.0328203667366498
"LOC107918887",14.6743644383901,3.09270486804948,1.07590550653739,2.87451346726797,0.00404650512584658,0.0328430693259093
"LOC107905167",649.137939516402,1.72822339457262,0.601350472998814,2.87390377520503,0.00405432466151587,0.0329006886879298
"LOC107956584",23.2511750940959,3.43914974985347,1.19669919924977,2.87386316629069,0.00405484597337087,0.0329006886879298
"LOC107886194",121.691488083603,-1.00614100807825,0.350123403480106,-2.87367539009834,0.00405725731796136,0.0329101759977665
"LOC107886375",48.7461430491096,1.85079404458529,0.644045379938201,2.87370129844404,0.00405692453626082,0.0329101759977665
"LOC107900287",43.8497511387806,-3.13618329039839,1.09144041148463,-2.87343519389426,0.00406034371610921,0.0329251314772853
"LOC121204797",149.950191104436,2.11509889962843,0.736085139820793,2.87344328149781,0.00406023975988776,0.0329251314772853
"LOC107948395",126.097889789514,-1.13649575415105,0.3956019082814,-2.8728267744923,0.00406817113164224,0.0329785107247951
"LOC107959363",115.113787169346,-1.65854516735697,0.577314078078986,-2.87286458157366,0.00406768433853363,0.0329785107247951
"LOC107949633",334.935087347345,1.11291198786299,0.387489394527297,2.87210954307704,0.00407741601903651,0.0330483985440169
"LOC107920492",729.467497432327,1.3385242997554,0.466079832981578,2.87187774504783,0.00408040789722408,0.0330663308928281
"LOC107927575",522.117649859026,0.8036664034935,0.279843582958654,2.87184145870602,0.00408087643491651,0.0330663308928281
"LOC107926891",99.4909459509444,-2.04675653734161,0.712721273039242,-2.87174890769524,0.00408207169621732,0.0330709590775031
"LOC107886901",2141.80698099521,0.761584067216947,0.265204859544375,2.87168217251131,0.00408293375302019,0.033072886799151
"LOC107905343",58.906875179465,-1.70575257881606,0.594012936441821,-2.87157479942042,0.00408432109985391,0.0330790682750204
"LOC107904435",27.0313549549401,-1.8958977107495,0.660334495253822,-2.87111717527456,0.00409023877124864,0.0331191487301512
"LOC107913567",985.322911499525,-0.677712683003997,0.236047939414912,-2.87108069947076,0.00409071078518148,0.0331191487301512
"LOC121219986",139.744665168462,-0.96862144922541,0.337375666514892,-2.87104716007328,0.00409114484427026,0.0331191487301512
